player_id,name,full_name,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,specialities,club_id,club_name,club_league_id,club_league_name,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_name,country_kit_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,play_styles,mentality_attack_position,yearob,monthob,year_club_joined,month_club_joined,CAM,CB,CDM,CM,LB,LM,LW,RB,RM,RW,ST,CAM.1,CB.1,CDM.1,CM.1,GK,LB.1,LM.1,LW.1,RB.1,RM.1,RW.1,ST.1,#Acrobat,#Clinical finisher,#Complete defender,#Complete forward,#Complete midfielder,#Crosser,#Distance shooter,#Dribbler,#FK Specialist,#Playmaker,#Strength,#Tackling,#Tactician,#Acrobat.1,#Aerial threat,#Clinical finisher.1,#Crosser.1,#Distance shooter.1,#Dribbler.1,#FK Specialist.1,#Playmaker.1,#Speedster,#Strength.1,#Tackling.1,#Tactician.1,Acrobatic,Aerial fortress,Anticipate,Block,Bruiser,Chip shot,Cross claimer,Dead ball,Deflector,Enforcer,Far reach,Far throw,Finesse shot,First touch,Footwork,Gamechanger,Incisive pass,Injury prone,Intercept,Inventive,Jockey,Long ball pass,Long throw,Low driven shot,One club player,Pinged pass,Power shot,Precision header,Press proven,Quick step,Rapid,Relentless,Rush out,Slide tackle,Technical,Tiki taka,Trickster,Whipped pass,Acrobatic.1,Aerial fortress.1,Anticipate.1,Block.1,Bruiser.1,Chip shot.1,Cross claimer.1,Dead ball.1,Deflector.1,Enforcer.1,Far reach.1,Far throw.1,Finesse shot.1,First touch.1,Footwork.1,Gamechanger.1,Incisive pass.1,Injury prone.1,Intercept.1,Inventive.1,Jockey.1,Long ball pass.1,Long throw.1,Low driven shot.1,One club player.1,Pinged pass.1,Power shot.1,Precision header.1,Press proven.1,Quick step.1,Rapid.1,Relentless.1,Rush out.1,Slide tackle.1,Technical.1,Tiki taka.1,Trickster.1,Whipped pass.1,std_name
275137,V. Atangana,Valentin Atangana,173.0,68.0,2005-08-25,"CDM, CM",73,83,6000000.0,19000,Right,3,2,1,Lean (170-185),,112387.0,Al Ahli SFC,350.0,Pro League,5.0,RES,6.0,2025-09-06,2028,France,0,52,54,62,76,48,73,49,44,72,73,71,62,82,72,82,58,71,68,63,55,71,73,73,49,72,67,74,69,9,10,11,14,9,Inventive,62,2005.0,8.0,2025.0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valentin atangana
219841,N. Figal,Nicolás Figal,184.0,75.0,1994-04-03,"CB, RB",73,73,2100000.0,15000,Right,3,3,1,Normal (170-185),,1877.0,Boca Juniors,353.0,Liga Profesional de Fútbol,5.0,RES,4.0,2022-01-25,2027,Argentina,0,58,40,71,71,28,66,44,30,70,70,66,73,72,73,63,61,81,79,80,41,76,71,56,37,72,72,73,71,7,11,7,16,9,"Long ball pass, Long throw",39,1994.0,4.0,2022.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nicolas figal
240833,Y. Moukoko,Youssoufa Moukoko,179.0,72.0,2004-11-20,ST,73,80,6000000.0,16000,Left,4,4,1,Unique,,819.0,FC København,1.0,Superliga,5.0,SUB,9.0,2025-07-01,2030,Germany,0,48,69,67,69,78,76,68,44,48,77,78,71,86,71,86,75,77,68,68,67,50,34,64,62,74,28,28,24,13,13,11,10,13,"Acrobatic, Gamechanger, Technical, First touch",78,2004.0,11.0,2025.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,youssoufa moukoko
260546,Urko González,Urko González de Zárate,189.0,83.0,2001-03-20,"CDM, CB, CM",73,80,5500000.0,15000,Right,3,2,1,Lean (185+),,452.0,RCD Espanyol,53.0,La Liga,5.0,SUB,4.0,2025-08-28,2030,Spain,0,45,40,71,75,26,67,51,43,73,70,52,54,59,71,51,57,75,68,76,51,71,71,70,41,68,72,70,69,10,8,11,6,12,,55,2001.0,3.0,2025.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,urko gonzalez de zarate
210372,R. Ghezzal,Rachid Ghezzal,182.0,70.0,1992-05-09,"RM, RW",73,73,1900000.0,17000,Left,3,4,2,Lean (170-185),,66.0,Olympique Lyonnais,16.0,Ligue 1,5.0,SUB,18.0,2025-09-05,2026,Algeria,0,76,68,56,74,62,79,84,74,75,75,63,67,76,68,73,72,62,53,57,76,48,32,75,75,74,31,29,23,12,6,15,7,15,"Incisive pass, Long ball pass, Whipped pass, Technical",73,1992.0,5.0,2025.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rachid ghezzal
223685,O. Rivero,Octavio Rivero,185.0,89.0,1992-01-24,ST,73,73,1900000.0,25000,Right,3,3,1,Normal (185+),,110981.0,Barcelona de Guayaquil,2018.0,Serie A,5.0,ST,9.0,2024-07-02,2026,Uruguay,0,46,76,76,67,65,67,49,45,60,73,69,65,70,70,59,72,83,79,74,62,69,29,60,75,70,30,27,25,11,13,9,14,14,"Precision header, Enforcer",79,1992.0,1.0,2024.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,octavio rivero
239559,J. de Lange,Jeffrey de Lange,190.0,80.0,1998-04-01,GK,73,76,3000000.0,17000,Right,4,1,1,Normal (185+),,219.0,Olympique de Marseille,16.0,Ligue 1,5.0,SUB,12.0,2024-08-08,2027,Netherlands,0,13,6,12,35,5,9,10,14,44,15,58,54,40,70,39,56,54,26,51,5,17,7,48,18,52,8,14,13,73,69,74,73,73,"Long ball pass, Far throw",8,1998.0,4.0,2024.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jeffrey de lange
241607,T. Belmonte,Tomás Belmonte,178.0,68.0,1998-05-27,"CDM, CM",73,76,3500000.0,15000,Right,3,3,1,Normal (170-185),,1877.0,Boca Juniors,353.0,Liga Profesional de Fútbol,5.0,SUB,30.0,2024-07-01,2028,Argentina,0,59,67,81,73,59,72,53,43,71,70,67,69,68,74,66,69,87,79,78,59,80,74,64,59,72,70,69,67,6,12,9,5,12,"Intercept, Relentless",71,1998.0,5.0,2024.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tomas belmonte
70344,A. Boiro,Adama Boiro,183.0,75.0,2002-06-22,"LB, LM",73,82,6500000.0,24000,Left,3,3,1,Lean (170-185),,448.0,Athletic Club,53.0,La Liga,5.0,SUB,19.0,2024-01-24,2029,Senegal,0,69,57,65,70,43,70,69,45,61,71,79,77,71,68,64,70,81,76,75,56,64,69,60,44,61,70,71,69,12,9,12,12,7,,65,2002.0,6.0,2024.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adama boiro
275401,M. Frigan,Matija Frigan,185.0,78.0,2003-02-11,ST,73,83,7000000.0,16000,Left,4,2,1,Normal (185+),,50.0,Parma,31.0,Serie A,5.0,RES,20.0,2025-08-15,2030,Croatia,0,62,75,69,61,65,73,61,53,63,72,80,79,72,68,70,72,83,76,76,71,72,24,56,75,62,37,38,27,6,7,8,8,14,"Precision header, Low driven shot",75,2003.0,2.0,2025.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,matija frigan
213705,Camacho,João Pedro Gomes Camacho,174.0,74.0,1994-06-23,"LM, LW, RW",73,73,2500000.0,13000,Right,3,4,1,Normal (170-185),,111117.0,Fatih Karagümrük,68.0,Süper Lig,5.0,LM,7.0,2024-07-16,2026,Portugal,0,71,69,43,69,61,74,75,63,62,73,80,80,82,71,80,76,60,74,56,74,62,26,66,67,76,33,35,29,16,12,13,13,15,,69,1994.0,6.0,2024.0,7.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,joao pedro gomes camacho
251337,Álex Suárez,José Alejandro Suárez Suárez,180.0,72.0,1993-03-10,"CB, RB, RM",73,73,2000000.0,7000,Right,3,2,1,Normal (170-185),,472.0,UD Las Palmas,54.0,La Liga 2,5.0,SUB,4.0,2016-07-01,2028,Spain,0,65,36,71,71,29,59,45,30,62,63,74,82,64,66,71,52,85,71,80,22,74,72,50,44,62,71,73,73,10,9,13,14,6,Injury prone,36,1993.0,3.0,2016.0,7.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jose alejandro suarez suarez
186569,S. Ulreich,Sven Ulreich,192.0,87.0,1988-08-03,GK,73,73,350000.0,15000,Right,2,1,1,Normal (185+),,21.0,FC Bayern München,19.0,Bundesliga,5.0,RES,26.0,2021-07-01,2026,Germany,0,14,12,8,34,13,13,12,15,30,22,41,40,36,73,39,47,60,29,63,11,25,14,42,22,45,16,18,14,74,69,62,73,76,,8,1988.0,8.0,2021.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sven ulreich
216778,Rúben Semedo,Rúben Afonso Borges Semedo,191.0,88.0,1994-04-04,CB,73,73,2100000.0,7000,Right,3,2,1,Normal (185+),,131463.0,AVS Futebol SAD,308.0,Primeira Liga,5.0,RES,35.0,2025-10-16,2026,Portugal,0,38,43,70,66,51,64,22,35,60,65,64,67,64,67,60,70,78,57,80,58,80,73,48,38,70,75,73,73,10,14,13,7,15,Slide tackle,48,1994.0,4.0,2025.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ruben afonso borges semedo
256970,A. Karabec,Adam Karabec,187.0,74.0,2003-07-02,"RM, CAM, RW",73,79,4900000.0,14000,Left,3,3,1,Lean (185+),,66.0,Olympique Lyonnais,16.0,Ligue 1,5.0,RM,7.0,,"Jun 30, 2026",Czechia,0,78,64,49,73,65,75,73,72,69,74,68,71,77,71,66,73,62,76,64,69,51,38,73,77,74,37,36,38,14,14,8,7,13,Technical,69,2003.0,7.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,adam karabec
263883,J. Dubasin,Jonathan Dubasin,181.0,68.0,2000-02-02,"RM, RW, ST",73,75,3800000.0,9000,Right,4,4,1,Lean (170-185),,459.0,Real Sporting de Gijón,54.0,La Liga 2,5.0,RM,17.0,2025-07-01,2028,Belgium,0,67,74,68,69,66,73,61,58,66,74,78,74,78,71,59,75,73,69,58,72,56,32,70,68,68,29,33,39,12,8,5,14,5,"Precision header, Technical",72,2000.0,2.0,2025.0,7.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,jonathan dubasin
277708,Unai Gómez,Unai Gómez Etxebarria,183.0,75.0,2003-05-25,"CAM, CM, LM",73,82,7000000.0,26000,Left,3,3,1,Normal (170-185),,448.0,Athletic Club,53.0,La Liga,5.0,SUB,20.0,2022-07-01,2028,Spain,0,64,68,64,75,56,73,73,62,68,75,72,68,75,72,67,69,74,63,69,62,70,26,75,44,69,41,45,42,9,13,10,7,10,,72,2003.0,5.0,2022.0,7.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unai gomez etxebarria
226508,G. Taylor,Greg Taylor,171.0,62.0,1997-11-05,"LB, LM",73,73,2900000.0,22000,Left,3,3,1,Lean (170-185),,393.0,PAOK,63.0,Super League,5.0,SUB,32.0,2025-07-01,2028,Scotland,0,67,47,66,75,47,68,73,62,72,73,69,72,79,73,83,72,71,83,65,54,75,67,75,59,79,71,72,70,9,14,13,12,9,"Incisive pass, Pinged pass, Jockey, Injury prone",73,1997.0,11.0,2025.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,greg taylor
233164,A. Murić,Arijanet Murić,197.0,95.0,1998-11-07,GK,73,76,3100000.0,25000,Right,2,1,1,Normal (185+),,111974.0,Sassuolo,31.0,Serie A,5.0,GK,49.0,,"Jun 30, 2026",Kosovo,0,13,12,10,55,16,20,24,11,58,35,44,46,38,66,40,56,66,29,71,14,24,18,60,18,66,15,17,18,73,71,75,73,75,"Far throw, Cross claimer",11,1998.0,11.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,arijanet muric
198861,N. Mendy,Nampalys Mendy,168.0,70.0,1992-06-23,"CDM, CM",73,73,1500000.0,27000,Right,3,3,1,Normal (170-),,1795.0,Watford,14.0,Championship,5.0,SUB,23.0,2025-08-28,2026,Senegal,0,61,49,65,76,41,70,69,54,71,74,62,50,74,72,87,62,69,59,67,61,78,74,68,55,75,72,75,71,14,12,9,12,15,Injury prone,56,1992.0,6.0,2025.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nampalys mendy
210381,C. Lykogiannis,Charalampos Lykogiannis,191.0,90.0,1993-10-22,"LB, LM",73,73,2200000.0,34000,Left,3,2,1,Normal (185+),,189.0,Bologna,31.0,Serie A,5.0,LB,22.0,2022-07-01,2026,Greece,0,80,59,64,72,68,68,83,82,71,74,70,80,43,68,47,84,78,67,79,78,63,72,58,58,64,68,71,69,9,7,10,14,12,,65,1993.0,10.0,2022.0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,charalampos lykogiannis
214990,M. Catalán,Matías Catalán,182.0,78.0,1992-08-19,"CB, RB",73,73,2000000.0,12000,Right,2,2,1,Normal (170-185),,112670.0,Talleres,353.0,Liga Profesional de Fútbol,5.0,RCB,4.0,2022-01-27,2025,Chile,0,59,59,65,70,41,63,58,64,74,68,81,80,59,71,62,58,78,73,81,58,75,73,62,55,70,78,71,73,11,16,12,15,10,Long throw,60,1992.0,8.0,2022.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,matias catalan
254159,Z. Nagy,Zsolt Nagy,188.0,81.0,1993-05-25,"LM, LB, LW",73,73,0.0,0,Left,4,3,1,Lean (185+),,,,,,,,,,,Hungary,18,69,70,65,67,81,70,58,50,65,72,81,82,63,74,66,71,79,82,70,64,77,68,74,75,66,65,72,73,12,13,7,11,10,Slide tackle,73,1993.0,5.0,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,zsolt nagy
222418,N. Losada,Nahuel Losada,184.0,86.0,1993-04-17,GK,73,73,1500000.0,9000,Right,2,1,1,Normal (170-185),,110395.0,Lanús,353.0,Liga Profesional de Fútbol,5.0,GK,26.0,2024-07-22,2027,Argentina,0,18,17,20,30,13,19,16,13,19,18,41,40,39,70,54,54,61,33,56,13,24,19,15,27,48,18,15,14,74,74,72,70,69,"Far throw, Footwork, Cross claimer",11,1993.0,4.0,2024.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nahuel losada
227794,C. Verdonk,Calvin Verdonk,174.0,69.0,1997-04-26,"LB, CB, LM",73,73,2800000.0,22000,Left,2,2,1,Normal (170-185),,65.0,Lille OSC,16.0,Ligue 1,5.0,RES,24.0,2025-09-01,2028,Indonesia,0,71,49,69,70,50,64,74,69,64,69,74,78,70,67,80,78,79,69,75,63,77,68,66,58,70,67,70,74,10,7,12,9,14,"Long ball pass, Block",45,1997.0,4.0,2025.0,9.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,calvin verdonk
271571,Gabriel Batista,Gabriel Batista de Souza,190.0,83.0,1998-06-03,GK,73,77,3200000.0,5000,Right,2,1,1,Normal (185+),,1438.0,Santa Clara,308.0,Primeira Liga,5.0,GK,1.0,2022-08-25,2028,Brazil,0,15,10,10,52,9,19,14,30,53,20,41,35,33,66,40,59,61,30,64,10,21,11,64,46,31,5,13,13,72,72,78,73,73,,4,1998.0,6.0,2022.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gabriel batista de souza
