player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,play_styles,url,mentality_attack_position
220502,FC 26,M. Zaccagni,Mattia Zaccagni,"Mattia Zaccagni (born 16 June 1995) is an Italian footballer who plays as a left midfield for Italian club Lazio, and the Italy national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/220/502/26_360.png,177,63,1995-06-16,"LM, LW",84,84,40500000,58000,Right,4,4,3,Normal (170-185),Yes,68900000,"#Dribbler, #Acrobat",46,Lazio,31,Serie A,https://cdn.sofifa.net/meta/team/43/30.png,5,LW,10,"Sep 1, 2021",2029,1343,Italy,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,LM,20,75,79,66,80,74,88,70,71,77,87,90,87,92,83,83,78,77,81,59,76,61,58,79,72,83,55,58,52,13,16,14,8,7,"Finesse shot, Dead ball, Gamechanger, Incisive pass, Inventive, Intercept, Technical",https://sofifa.com/player/220502/mattia-zaccagni/260006/,80
218667,FC 26,Bernardo Silva,Bernardo Mota Carvalho e Silva,"Bernardo Silva (Bernardo Mota Veiga de Carvalho e Silva, born 10 August 1994) is a Portuguese footballer who plays as a center midfield for British club Manchester City, and the Portugal national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/218/667/26_360.png,173,65,1994-08-10,"CM, RM, CDM, CAM",84,84,40500000,165000,Left,3,4,3,Lean (170-185),Yes,74900000,"#Dribbler, #Acrobat",10,Manchester City,13,Premier League,https://cdn.sofifa.net/meta/team/9/30.png,5,RCM,20,"Jul 1, 2017",2026,1354,Portugal,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,LCM,10,82,78,54,86,78,88,84,67,82,88,68,55,93,87,92,79,58,90,47,79,78,73,85,64,86,70,76,68,9,10,14,12,9,"Tiki taka, Low driven shot, Gamechanger, Whipped pass, Technical, Relentless, One club player, Injury prone",https://sofifa.com/player/218667/bernardo-mota-carvalho-e-silva/260006/,80
216549,FC 26,A. Sørloth,Alexander Sørloth,"Alexander Sørloth (born 5 December 1995) is a Norwegian footballer who plays as a striker for Spanish club Atlético Madrid, and the Norway national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/216/549/26_360.png,196,90,1995-12-05,"ST, RW, RM",84,84,42000000,105000,Left,4,3,3,Normal (185+),Yes,88200000,"#Aerial threat, #Strength",240,Atlético Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/7980/30.png,5,RS,9,"Aug 3, 2024",2028,1352,Norway,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RW,7,66,85,83,78,79,77,74,60,59,82,72,81,56,83,55,86,91,84,90,76,74,36,73,70,83,39,23,21,15,12,8,15,8,"Power shot, Precision header, Low driven shot, Gamechanger, Enforcer",https://sofifa.com/player/216549/alexander-sorloth/260006/,84
212616,FC 26,R. De Paul,Rodrigo De Paul,"Rodrigo De Paul (Rodrigo Javier de Paul, born 24 May 1994) is an Argentine footballer who plays as a center midfield for American club Inter Miami, on loan from Atlético Madrid, and the Argentina national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/212/616/26_360.png,180,70,1994-05-24,"CM, CDM, RM, CAM",84,84,34500000,100000,Right,3,4,3,Normal (170-185),Yes,,,112893,Inter Miami,39,Major League Soccer,https://cdn.sofifa.net/meta/team/239235/30.png,5,RM,7,,"Jun 30, 2026",1369,Argentina,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RCM,7,78,75,58,85,71,84,84,76,84,85,74,76,77,81,78,82,76,88,79,83,86,80,85,66,81,76,80,75,13,12,10,7,14,"Finesse shot, Incisive pass, Long ball pass, Technical",https://sofifa.com/player/212616/rodrigo-de-paul/260006/,79
210514,FC 26,João Cancelo,João Pedro Cavaco Cancelo,"João Cancelo (born 27 May 1994) is a Portuguese footballer who plays as a right back for Saudi Arabian club Al Hilal, and the Portugal national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/210/514/26_360.png,182,74,1994-05-27,"RB, LB, RM",84,84,30500000,68000,Right,4,4,3,Unique,Yes,48800000,#Crosser,605,Al Hilal,350,Pro League,https://cdn.sofifa.net/meta/team/7011/30.png,5,RES,20,"Aug 27, 2024",2027,1354,Portugal,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,24,86,69,72,86,62,85,87,69,79,86,88,78,79,84,78,80,82,77,65,79,76,79,85,52,85,75,81,77,6,9,15,14,14,"Whipped pass, Inventive, Block, Technical, First touch",https://sofifa.com/player/210514/joao-pedro-cavaco-cancelo/260006/,81
210035,FC 26,Grimaldo,Alejandro Grimaldo García,"Grimaldo (born 20 September 1995) is a Spanish footballer who plays as a left midfield for German club Bayer 04 Leverkusen, and the Spain national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/210/035/26_360.png,171,68,1995-09-20,"LM, LB, LW",84,84,41500000,110000,Left,2,4,3,Lean (170-185),Yes,70600000,"#Crosser, #FK Specialist",32,Bayer 04 Leverkusen,19,Bundesliga,https://cdn.sofifa.net/meta/team/3321/30.png,5,LM,20,"Jul 1, 2023",2027,1362,Spain,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,15,91,67,62,86,63,84,89,89,86,86,76,68,84,85,86,84,68,91,54,83,69,79,85,54,83,76,75,69,7,13,10,7,13,"Whipped pass, Finesse shot, Dead ball, Inventive, First touch",https://sofifa.com/player/210035/alejandro-grimaldo-garcia/260006/,78
204935,FC 26,J. Pickford,Jordan Pickford,"Jordan Pickford (Jordan Lee Pickford, born 7 March 1994) is a British footballer who plays as a goalkeeper for British club Everton, and the England national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/204/935/26_360.png,185,77,1994-03-07,GK,84,84,22500000,45000,Left,4,1,3,Normal (185+),Yes,42800000,,7,Everton,13,Premier League,https://cdn.sofifa.net/meta/team/13/30.png,5,GK,1,"Jun 15, 2017",2027,1318,England,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,GK,1,17,19,18,59,20,20,18,16,61,42,57,47,59,82,55,66,75,40,72,13,45,26,69,48,65,21,20,12,84,78,88,81,87,"Long ball pass, Far throw, Footwork, One club player, Injury prone",https://sofifa.com/player/204935/jordan-pickford/260006/,18
204638,FC 26,W. Orban,Willi Orban,"Willi Orban (Vilmos Tamás Orbán, born 3 November 1992) is a Hungarian footballer who plays as a center back for German club RB Leipzig, and the Hungary national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/204/638/26_360.png,186,89,1992-11-03,CB,84,84,27500000,81000,Right,3,2,3,Normal (185+),Yes,46800000,,112172,RB Leipzig,19,Bundesliga,https://cdn.sofifa.net/meta/team/277/30.png,5,RCB,4,"Jul 1, 2015",2027,1886,Hungary,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,CB,6,39,44,86,74,31,52,28,32,68,59,48,65,48,84,52,45,89,74,85,29,86,83,44,41,73,88,88,81,15,12,15,10,6,"Block, Aerial fortress, Bruiser, Injury prone",https://sofifa.com/player/204638/willi-orban/260006/,43
204485,FC 26,R. Mahrez,Riyad Mahrez,"Riyad Mahrez (born 21 February 1991) is an Algerian footballer who plays as a right midfield for Saudi Arabian club Al Ahli SFC. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/204/485/26_360.png,179,67,1991-02-21,"RM, RW",84,84,20000000,70000,Left,4,5,3,Unique,Yes,34000000,"#Dribbler, #Acrobat",112387,Al Ahli SFC,350,Pro League,https://cdn.sofifa.net/meta/team/9908/30.png,5,RM,7,"Jul 28, 2023",2027,,Algeria,,,,,,,81,80,56,82,76,87,85,80,74,89,81,76,91,81,90,82,71,79,60,81,48,39,82,73,81,45,34,22,15,9,13,11,6,"Finesse shot, Dead ball, Low driven shot, Incisive pass, Inventive, Technical, First touch",https://sofifa.com/player/204485/riyad-mahrez/260006/,83
199845,FC 26,F. Acerbi,Francesco Acerbi,"Francesco Acerbi (born 10 February 1988) is an Italian footballer who plays as a center back for Italian club Inter. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/199/845/26_360.png,192,88,1988-02-10,CB,84,84,7500000,38000,Left,3,3,3,Normal (185+),Yes,12400000,#Tactician,44,Inter,31,Serie A,https://cdn.sofifa.net/meta/team/2930/30.png,5,CB,15,"Jul 1, 2023",2026,,Italy,,,,,,,34,37,84,79,39,65,58,56,82,72,61,54,39,88,34,75,85,73,84,60,82,88,65,61,86,89,87,82,11,9,9,13,11,"Intercept, Precision header, Long ball pass, Slide tackle, Aerial fortress, Bruiser",https://sofifa.com/player/199845/francesco-acerbi/260006/,20
198176,FC 26,S. de Vrij,Stefan de Vrij,"Stefan de Vrij (born 5 February 1992) is a Dutch footballer who plays as a center back for Italian club Inter, and the Netherlands national team. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/198/176/26_360.png,189,78,1992-02-05,CB,84,84,20000000,51000,Right,3,2,3,Unique,Yes,33000000,,44,Inter,31,Serie A,https://cdn.sofifa.net/meta/team/2930/30.png,5,SUB,6,"Jul 1, 2018",2026,105035,Netherlands,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,6,49,25,82,83,27,66,45,36,74,74,63,61,60,85,60,65,81,70,74,60,79,85,70,41,85,88,87,82,8,10,7,14,13,Bruiser,https://sofifa.com/player/198176/stefan-de-vrij/260006/,31
197781,FC 26,Isco,Francisco Román Alarcón Suárez,"Isco (born 21 April 1992) is a Spanish footballer who plays as a central attacking midfielder for Spanish club Real Betis Balompié. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/197/781/26_360.png,176,79,1992-04-21,"CAM, LM, CM",84,84,26500000,52000,Right,4,4,3,Normal (170-185),Yes,55700000,"#Dribbler, #Playmaker, #Complete midfielder",449,Real Betis Balompié,53,La Liga,https://cdn.sofifa.net/meta/team/485/30.png,5,RES,22,"Jul 26, 2023",2027,,Spain,,,,,,,84,80,55,86,71,86,85,76,83,86,67,65,84,80,84,78,63,67,55,79,63,61,88,78,87,58,62,51,10,8,12,15,6,"Finesse shot, Dead ball, Gamechanger, Incisive pass, Inventive, Technical",https://sofifa.com/player/197781/francisco-roman-alarcon-suarez/260006/,85
192505,FC 26,R. Lukaku,Romelu Lukaku,"Romelu Lukaku (Romelu Menama Lukaku Bolingoli, born 13 May 1993) is a Belgian footballer who plays as a striker for Italian club Napoli. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/192/505/26_360.png,191,94,1993-05-13,ST,84,84,34000000,150000,Left,4,3,3,Unique,Yes,57800000,#Strength,48,Napoli,31,Serie A,https://cdn.sofifa.net/meta/team/597/30.png,5,RES,9,"Aug 29, 2024",2027,,Belgium,,,,,,,68,84,83,80,70,76,74,60,70,80,71,86,55,84,54,86,92,74,94,73,68,36,82,88,82,35,40,30,8,15,14,7,10,"Power shot, Low driven shot, Incisive pass, Press proven, Enforcer",https://sofifa.com/player/192505/romelu-lukaku/260006/,88
186153,FC 26,W. Szczęsny,Wojciech Szczęsny,"Wojciech Szczęsny (Wojciech Tomasz Szczęsny, born 18 April 1990) is a Polish footballer who plays as a goalkeeper for Spanish club FC Barcelona. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/186/153/26_360.png,195,90,1990-04-18,GK,84,84,4700000,49000,Right,3,1,3,Lean (185+),Yes,9600000,,241,FC Barcelona,53,La Liga,https://cdn.sofifa.net/meta/team/83/30.png,5,GK,25,"Oct 2, 2024",2027,,Poland,,,,,,,12,12,16,51,14,11,16,14,66,22,49,46,55,80,51,56,69,45,65,14,40,15,48,18,65,20,13,12,80,82,74,84,83,Far throw,https://sofifa.com/player/186153/wojciech-szczesny/260006/,14
167495,FC 26,M. Neuer,Manuel Neuer,"Manuel Neuer (Manuel Peter Neuer, born 27 March 1986) is a German footballer who plays as a goalkeeper for German club FC Bayern München. In the game FC 26, his overall rating is 84.",https://cdn.sofifa.net/players/167/495/26_360.png,193,93,1986-03-27,GK,84,84,4700000,28000,Right,4,1,3,Unique,Yes,7800000,,21,FC Bayern München,19,Bundesliga,https://cdn.sofifa.net/meta/team/503/30.png,5,GK,1,"Jul 1, 2011",2026,,Germany,,,,,,,15,13,25,60,11,30,14,11,67,44,29,35,51,83,35,68,71,43,80,16,29,30,68,49,67,17,10,11,81,81,90,86,81,"Pinged pass, Long ball pass, Far throw",https://sofifa.com/player/167495/manuel-neuer/260006/,12
278016,FC 26,Murillo,Murillo Costa dos Santos,"Murillo (Murillo Santiago Costa dos Santos, born 4 July 2002) is a Brazilian footballer who plays as a center back for British club Nottingham Forest. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/278/016/26_360.png,180,75,2002-07-04,CB,83,87,47500000,100000,Left,3,2,3,Stocky (170-185),Yes,93800000,#Strength,14,Nottingham Forest,13,Premier League,https://cdn.sofifa.net/meta/team/63/30.png,5,LCB,5,"Aug 31, 2023",2029,,Brazil,,,,,,,53,33,79,76,35,69,57,56,77,73,83,78,65,82,63,72,95,70,90,60,81,83,62,52,79,83,83,84,14,9,14,12,13,"Long ball pass, Block, Intercept, Bruiser",https://sofifa.com/player/278016/murillo-costa-dos-santos/260006/,40
264240,FC 26,Gavi,Pablo Martín Páez Gavira,"Gavi (born 5 August 2004) is a Spanish footballer who plays as a center midfield for Spanish club FC Barcelona. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/264/240/26_360.png,173,70,2004-08-05,"CM, CAM",83,89,56000000,85000,Right,3,3,3,Normal (170-185),Yes,126000000,"#Dribbler, #Acrobat",241,FC Barcelona,53,La Liga,https://cdn.sofifa.net/meta/team/83/30.png,5,RES,6,"Jul 1, 2020",2026,,Spain,,,,,,,69,71,42,84,49,86,74,47,82,85,77,75,86,86,90,56,62,84,58,70,85,79,83,51,77,59,78,72,8,10,11,7,13,"Tiki taka, Slide tackle, Press proven, Relentless",https://sofifa.com/player/264240/pablo-martin-paez-gavira/260006/,81
263578,FC 26,Balde,Alejandro Balde Martínez,"Balde (born 18 October 2003) is a Spanish footballer who plays as a left back for Spanish club FC Barcelona. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/263/578/26_360.png,175,69,2003-10-18,"LB, LM",83,87,49500000,80000,Left,4,3,3,Lean (170-185),Yes,105200000,#Speedster,241,FC Barcelona,53,La Liga,https://cdn.sofifa.net/meta/team/83/30.png,5,LB,3,"Jan 1, 2021",2028,,Spain,,,,,,,82,51,71,82,32,80,69,28,72,81,90,91,81,80,77,55,83,77,68,43,47,78,72,43,64,77,80,80,5,8,7,10,13,"Jockey, Anticipate, Quick step",https://sofifa.com/player/263578/alejandro-balde-martinez/260006/,65
257289,FC 26,H. Ekitiké,Hugo Ekitiké,"Hugo Ekitiké (born 20 June 2002) is a French footballer who plays as a striker for British club Liverpool. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/257/289/26_360.png,189,70,2002-06-20,"ST, CAM",83,88,55500000,120000,Right,3,4,3,Lean (185+),No,106800000,,9,Liverpool,13,Premier League,https://cdn.sofifa.net/meta/team/8/30.png,5,ST,22,"Jul 23, 2025",2031,,France,,,,,,,51,79,77,82,77,87,69,51,57,86,85,87,80,83,74,82,85,86,69,75,65,23,79,62,78,28,35,19,8,8,7,10,12,"Finesse shot, Chip shot, Technical",https://sofifa.com/player/257289/hugo-ekitike/260006/,86
256197,FC 26,P. Hincapié,Piero Hincapié,"Piero Hincapié (Piero Martín Hincapié Reyna, born 9 January 2002) is an Ecuadorian footballer who plays as a center back for British club Arsenal, on loan from Bayer 04 Leverkusen. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/256/197/26_360.png,184,77,2002-01-09,"CB, LB, LM",83,89,52000000,81000,Left,2,3,3,Normal (170-185),Yes,,,1,Arsenal,13,Premier League,https://cdn.sofifa.net/meta/team/19/30.png,5,SUB,5,,"Jun 30, 2026",,Ecuador,,,,,,,55,41,79,78,33,70,56,32,74,74,80,88,74,82,69,50,88,85,77,31,87,83,57,33,76,83,85,88,9,15,10,6,9,"Slide tackle, Jockey, Block",https://sofifa.com/player/256197/piero-hincapie/260006/,60
253163,FC 26,R. Araujo,Ronald Araujo,"Ronald Araujo (Ronald Federico Araújo da Silva, born 7 March 1999) is a Uruguayan footballer who plays as a center back for Spanish club FC Barcelona. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/253/163/26_360.png,188,79,1999-03-07,"CB, RB",83,86,42000000,110000,Right,3,2,3,Normal (185+),Yes,89300000,,241,FC Barcelona,53,La Liga,https://cdn.sofifa.net/meta/team/83/30.png,5,RCB,4,"Aug 29, 2018",2031,,Uruguay,,,,,,,58,56,83,73,38,55,47,45,66,66,73,85,54,81,55,68,91,72,87,35,87,81,59,43,76,79,83,82,11,14,9,11,8,"Precision header, Jockey, Block, Anticipate, Slide tackle, Aerial fortress",https://sofifa.com/player/253163/ronald-araujo/260006/,56
253149,FC 26,J. Frimpong,Jeremie Frimpong,"Jeremie Frimpong (Jeremie Agyekum Frimpong, born 10 December 2000) is a Dutch footballer who plays as a right back for British club Liverpool, and the Netherlands national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/253/149/26_360.png,172,65,2000-12-10,"RB, RM, RW",83,85,43500000,105000,Right,3,3,3,Normal (170-185),Yes,83700000,"#Speedster, #Acrobat",9,Liverpool,13,Premier League,https://cdn.sofifa.net/meta/team/8/30.png,5,RB,30,"Jun 1, 2025",2030,105035,Netherlands,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RW,12,82,66,54,78,58,85,77,47,63,83,95,93,89,84,88,62,68,85,47,53,75,77,73,43,76,74,71,79,12,7,8,13,14,"Slide tackle, Rapid, Quick step",https://sofifa.com/player/253149/jeremie-frimpong/260006/,82
251752,FC 26,L. Chevalier,Lucas Chevalier,"Lucas Chevalier (born 6 November 2001) is a French footballer who plays as a goalkeeper for French club Paris Saint-Germain, and the France national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/251/752/26_360.png,189,84,2001-11-06,GK,83,88,44000000,50000,Right,3,1,3,Normal (185+),No,84700000,,73,Paris Saint-Germain,16,Ligue 1,https://cdn.sofifa.net/meta/team/591/30.png,5,GK,30,"Aug 9, 2025",2030,1335,France,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,23,12,9,12,38,9,14,15,14,34,17,52,46,38,80,38,55,63,41,53,8,23,10,47,16,45,10,10,11,84,79,73,80,86,"Footwork, Rush out",https://sofifa.com/player/251752/lucas-chevalier/260006/,7
250959,FC 26,A. Stiller,Angelo Stiller,"Angelo Stiller (born 4 April 2001) is a German footballer who plays as a central defensive midfielder for German club VfB Stuttgart, and the Germany national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/250/959/26_360.png,183,77,2001-04-04,"CDM, CM",83,87,47500000,47000,Left,3,3,3,Normal (170-185),Yes,84300000,#Playmaker,36,VfB Stuttgart,19,Bundesliga,https://cdn.sofifa.net/meta/team/3319/30.png,5,LDM,6,"Aug 25, 2023",2028,1337,Germany,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,16,77,49,67,88,51,83,69,68,83,85,68,47,82,85,80,73,72,80,67,65,71,80,87,39,84,77,78,69,7,14,5,9,9,"Tiki taka, Incisive pass, Long ball pass, Press proven",https://sofifa.com/player/250959/angelo-stiller/260006/,65
248243,FC 26,E. Camavinga,Eduardo Camavinga,"Eduardo Camavinga (Eduardo Celmi Camavinga, born 10 November 2002) is a French footballer who plays as a center midfield for Spanish club Real Madrid, and the France national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/248/243/26_360.png,185,77,2002-11-10,"CM, CDM, LB",83,90,73500000,175000,Left,3,4,3,Lean (185+),Yes,165400000,,243,Real Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/3468/30.png,5,SUB,6,"Sep 1, 2021",2029,1335,France,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,19,77,64,64,86,59,84,74,59,84,86,81,80,82,82,82,75,82,84,80,70,79,82,83,62,84,76,82,81,12,6,8,12,12,"Jockey, Block, Technical, Bruiser",https://sofifa.com/player/248243/eduardo-camavinga/260006/,73
248148,FC 26,Zubimendi,Martín Zubimendi Ibáñez,"Zubimendi (born 2 February 1999) is a Spanish footballer who plays as a central defensive midfielder for British club Arsenal, and the Spain national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/248/148/26_360.png,180,74,1999-02-02,"CDM, CM",83,87,45500000,150000,Right,4,3,3,Normal (170-185),Yes,87600000,,1,Arsenal,13,Premier League,https://cdn.sofifa.net/meta/team/19/30.png,5,CDM,36,"Jul 6, 2025",2030,1362,Spain,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,CDM,18,70,69,65,83,70,77,73,56,83,83,67,66,74,84,75,65,71,85,67,73,74,83,83,45,83,81,82,79,7,6,12,14,13,"Intercept, Aerial fortress",https://sofifa.com/player/248148/martin-zubimendi-ibanez/260006/,79
247394,FC 26,D. Kulusevski,Dejan Kulusevski,"Dejan Kulusevski (born 25 April 2000) is a Swedish footballer who plays as a center midfield for British club Tottenham Hotspur, and the Sweden national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/247/394/26_360.png,186,80,2000-04-25,"CM, RW, CAM",83,86,47500000,125000,Left,3,4,3,Normal (185+),Yes,93800000,#Playmaker,18,Tottenham Hotspur,13,Premier League,https://cdn.sofifa.net/meta/team/6/30.png,5,RES,21,"Jul 1, 2023",2028,1363,Sweden,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RES,21,84,82,52,86,83,88,86,68,78,86,77,72,77,87,72,78,75,91,80,74,74,65,86,70,85,62,66,58,14,5,10,10,5,"Finesse shot, Whipped pass, Press proven, Relentless",https://sofifa.com/player/247394/dejan-kulusevski/260006/,83
247103,FC 26,D. Hancko,Dávid Hancko,"Dávid Hancko (born 13 December 1997) is a Slovak footballer who plays as a center back for Spanish club Atlético Madrid. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/247/103/26_360.png,188,82,1997-12-13,"CB, LB, LM",83,85,38500000,82000,Left,3,2,3,Lean (185+),Yes,83700000,,240,Atlético Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/7980/30.png,5,LB,17,"Jul 25, 2025",2030,,Slovakia,,,,,,,66,63,82,80,42,73,60,72,76,78,76,77,73,84,57,76,85,74,87,68,78,80,68,69,77,83,82,83,14,12,6,7,14,"Precision header, Long ball pass, Jockey, Anticipate",https://sofifa.com/player/247103/david-hancko/260006/,69
244669,FC 26,M. Hjulmand,Morten Hjulmand,"Morten Hjulmand (Morten Blom Due Hjulmand, born 25 June 1999) is a Danish footballer who plays as a central defensive midfielder for Portuguese club Sporting CP, and the Denmark national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/244/669/26_360.png,185,78,1999-06-25,"CDM, CM",83,86,43000000,30000,Right,4,3,3,Normal (185+),Yes,89200000,,237,Sporting CP,308,Primeira Liga,https://cdn.sofifa.net/meta/team/58/30.png,5,RDM,42,"Aug 13, 2023",2028,1331,Denmark,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RDM,21,72,76,68,81,62,76,70,61,80,80,69,71,70,81,74,82,79,91,81,80,83,83,82,54,82,79,82,78,11,6,10,11,6,"Jockey, Block, Anticipate, Relentless, Injury prone",https://sofifa.com/player/244669/morten-hjulmand/260006/,78
244263,FC 26,A. Rrahmani,Amir Rrahmani,"Amir Rrahmani (Amir Kadri Rrahmani, born 24 February 1994) is a Kosovan footballer who plays as a center back for Italian club Napoli. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/244/263/26_360.png,192,75,1994-02-24,CB,83,83,25000000,120000,Right,4,2,3,Normal (185+),Yes,42500000,,48,Napoli,31,Serie A,https://cdn.sofifa.net/meta/team/597/30.png,5,RCB,13,"Jan 20, 2020",2027,,Kosovo,,,,,,,49,43,81,74,39,59,49,41,68,71,54,82,48,80,52,60,81,71,80,66,81,85,48,34,70,87,82,80,12,8,13,8,7,"Long ball pass, Block, Slide tackle, Aerial fortress",https://sofifa.com/player/244263/amir-rrahmani/260006/,49
243580,FC 26,L. Openda,Loïs Openda,"Loïs Openda (Ikoma Loïs Openda, born 16 February 2000) is a Belgian footballer who plays as a striker for Italian club Juventus, on loan from RB Leipzig. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/243/580/26_360.png,175,79,2000-02-16,ST,83,85,46000000,77000,Right,4,3,3,Normal (170-185),Yes,,#Speedster,45,Juventus,31,Serie A,https://cdn.sofifa.net/meta/team/625/30.png,5,SUB,20,,"Jun 30, 2026",,Belgium,,,,,,,69,84,79,75,77,79,66,53,59,81,94,96,83,84,85,85,93,83,80,74,74,26,69,74,80,29,23,19,9,8,10,8,13,"Finesse shot, Acrobatic, Low driven shot, Rapid, Quick step, One club player",https://sofifa.com/player/243580/lois-openda/260006/,83
242964,FC 26,A. Gordon,Anthony Gordon,"Anthony Gordon (Anthony Michael Gordon, born 24 February 2001) is a British footballer who plays as a left winger for British club Newcastle United, and the England national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/242/964/26_360.png,183,72,2001-02-24,"LW, RW, LM",83,86,49500000,135000,Right,3,3,3,Lean (170-185),Yes,97800000,#Speedster,13,Newcastle United,13,Premier League,https://cdn.sofifa.net/meta/team/20/30.png,5,LW,10,"Jan 29, 2023",2027,1318,England,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,18,81,81,59,79,74,85,82,74,66,83,89,92,78,83,71,78,75,87,61,76,80,40,81,70,81,49,56,48,5,6,14,7,8,"Finesse shot, Whipped pass, Rapid, Quick step",https://sofifa.com/player/242964/anthony-gordon/260006/,82
242458,FC 26,A. Dovbyk,Artem Dovbyk,"Artem Dovbyk (born 21 June 1997) is a Ukranian footballer who plays as a striker for Italian club Roma, and the Ukraine national team. In the game FC 26, his overall rating is 83.",https://cdn.sofifa.net/players/242/458/26_360.png,189,78,1997-06-21,ST,83,83,37000000,85000,Left,4,3,3,Normal (185+),Yes,62900000,,52,Roma,31,Serie A,https://cdn.sofifa.net/meta/team/37/30.png,5,SUB,9,"Aug 2, 2024",2029,1366,Ukraine,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,ST,11,48,86,85,79,67,79,63,58,69,79,80,86,72,80,66,89,91,77,80,78,74,25,72,84,83,32,28,23,13,13,5,12,10,,https://sofifa.com/player/242458/artem-dovbyk/260006/,85
