player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_vision,mentality_penalties,mentality_composure,defending_defensive_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_gk_diving,goalkeeping_gk_handling,goalkeeping_gk_kicking,goalkeeping_gk_positioning,goalkeeping_gk_reflexes,play_styles,url,mentality_attack_position
238050,FC 26,C. Ejuke,Chidera Ejuke,"Chidera Ejuke (born 2 January 1998) is a Nigerian footballer who plays as a left midfield for Spanish club Sevilla FC. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/238/050/26_360.png,176,72,1998-01-02,"LM, RM, LW",77,77,11000000,31000,Right,2,5,1,Normal (170-185),Yes,23100000,"#Speedster, #Acrobat",481,Sevilla FC,53,La Liga,https://cdn.sofifa.net/meta/team/676/30.png,5,SUB,21,"Jul 1, 2024",2027,,Nigeria,,,,,,,70,67,37,72,59,82,74,64,66,80,91,89,92,74,93,77,66,74,61,70,54,38,73,62,70,30,48,34,14,7,6,7,11,"Finesse shot, Inventive, Technical, Trickster, Quick step",https://sofifa.com/player/238050/chidera-ejuke/260008/,70
237595,FC 26,M. Friedl,Marco Friedl,"Marco Friedl (born 16 March 1998) is an Austrian footballer who plays as a center back for German club SV Werder Bremen. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/237/595/26_360.png,187,82,1998-03-16,CB,77,79,11000000,27000,Left,2,2,1,Normal (185+),Yes,19500000,,38,SV Werder Bremen,19,Bundesliga,https://cdn.sofifa.net/meta/team/82/30.png,5,SUB,32,"May 29, 2019",2027,,Austria,,,,,,,63,39,71,70,47,68,45,42,75,71,67,82,65,76,62,48,80,75,77,45,79,78,54,45,73,80,79,81,11,15,6,6,7,"Long ball pass, Jockey, Intercept, Slide tackle",https://sofifa.com/player/237595/marco-friedl/260008/,56
237254,FC 26,K. Denkey,Kévin Denkey,"Kévin Denkey (Steeve Kévin Denkey Ahoueke, born 30 November 2000) is a Togolese footballer who plays as a striker for American club FC Cincinnati. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/237/254/26_360.png,181,81,2000-11-30,ST,77,81,15500000,10000,Right,3,3,1,Stocky (170-185),No,24400000,#Strength,113149,FC Cincinnati,39,Major League Soccer,https://cdn.sofifa.net/meta/team/3636/30.png,5,ST,9,"Jan 31, 2025",2028,,Togo,,,,,,,37,83,72,61,69,74,61,66,41,75,73,76,63,73,66,83,88,81,90,68,69,18,66,70,75,33,22,17,5,14,13,7,7,"Finesse shot, Aerial fortress, Technical",https://sofifa.com/player/237254/kevin-denkey/260008/,76
237248,FC 26,G. Berterame,Germán Berterame,"Germán Berterame (born 13 November 1998) is a Mexican footballer who plays as a striker for the Mexico national team. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/237/248/26_360.png,178,72,1998-11-13,"ST, LW",77,80,0,0,Right,3,2,1,Normal (170-185),No,,,,,,,,,,,,,1386,Mexico,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,24,75,82,78,71,68,76,57,69,48,74,78,75,75,71,69,79,87,79,75,74,57,26,73,65,76,44,19,20,12,10,13,12,14,"Power shot, Precision header",https://sofifa.com/player/237248/german-berterame/260008/,79
236918,FC 26,A. Dreyer,Anders Dreyer,"Anders Dreyer (Anders Laustrup Dreyer, born 2 May 1998) is a Danish footballer who plays as a right winger for American club San Diego FC, and the Denmark national team. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/236/918/26_360.png,174,69,1998-05-02,"RW, LW, RM",77,77,11000000,11000,Left,3,3,1,Stocky (170-185),Yes,16500000,,131439,San Diego FC,39,Major League Soccer,https://cdn.sofifa.net/meta/team/275650/30.png,5,RW,10,"Jan 31, 2025",2027,1331,Denmark,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,28,76,76,50,77,74,76,76,70,72,76,84,73,87,71,87,84,70,80,60,80,57,35,75,68,78,42,41,40,11,10,11,10,7,"Finesse shot, Gamechanger, Long ball pass",https://sofifa.com/player/236918/anders-dreyer/260008/,78
236830,FC 26,Z. Youssouf,Zaydou Youssouf,"Zaydou Youssouf (born 11 July 1999) is a Comorian footballer who plays as a central defensive midfielder for Saudi Arabian club Al Fateh. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/236/830/26_360.png,182,77,1999-07-11,"CDM, CM, CB",77,82,14000000,19000,Left,3,3,1,Normal (170-185),No,24200000,,112390,Al Fateh,350,Pro League,https://cdn.sofifa.net/meta/team/5891/30.png,5,RDM,33,"Jan 31, 2025",2028,,Comoros,,,,,,,63,60,59,79,59,81,70,68,76,82,68,72,72,75,74,74,75,80,81,68,80,72,75,62,77,72,74,65,13,9,10,12,11,Press proven,https://sofifa.com/player/236830/zaydou-youssouf/260008/,76
236822,FC 26,G. Gudmundsson,Gabriel Gudmundsson,"Gabriel Gudmundsson (born 29 April 1999) is a Swedish footballer who plays as a left back for British club Leeds United, and the Sweden national team. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/236/822/26_360.png,180,78,1999-04-29,"LB, CB, LM",77,78,11500000,52000,Left,3,3,1,Normal (170-185),Yes,22700000,,8,Leeds United,13,Premier League,https://cdn.sofifa.net/meta/team/71/30.png,5,LB,3,"Jul 8, 2025",2029,1363,Sweden,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,LCB,5,77,59,51,73,56,76,66,50,69,75,85,88,74,74,68,75,76,79,73,69,74,72,68,46,72,70,74,74,12,10,7,6,8,"Rapid, Long throw",https://sofifa.com/player/236822/gabriel-gudmundsson/260008/,68
236477,FC 26,A. Claude-Maurice,Alexis Claude-Maurice,"Alexis Claude-Maurice (born 6 June 1998) is a French footballer who plays as a central attacking midfielder for German club FC Augsburg. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/236/477/26_360.png,175,62,1998-06-06,"CAM, CM, LW",77,78,12000000,35000,Right,3,4,1,Lean (170-185),Yes,22500000,,100409,FC Augsburg,19,Bundesliga,https://cdn.sofifa.net/meta/team/90/30.png,5,LAM,20,"Aug 31, 2024",2027,,France,,,,,,,64,73,59,77,58,82,82,69,70,80,78,73,87,73,84,76,72,74,61,78,69,68,76,65,74,69,71,66,11,13,15,14,15,Technical,https://sofifa.com/player/236477/alexis-claude-maurice/260008/,74
236355,FC 26,Luiz Felipe,Luiz Felipe Ramos Marchi,"Luiz Felipe (born 22 March 1997) is an Italian footballer who plays as a center back for Spanish club Rayo Vallecano. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/236/355/26_360.png,187,80,1997-03-22,CB,77,79,10500000,25000,Right,4,3,1,Lean (185+),Yes,22800000,,480,Rayo Vallecano,53,La Liga,https://cdn.sofifa.net/meta/team/377/30.png,5,LCB,5,"Jul 7, 2025",2026,,Italy,,,,,,,53,22,73,73,32,69,31,35,68,71,70,75,61,73,39,44,82,53,80,26,86,76,58,44,64,75,78,81,14,8,13,10,9,"Jockey, Intercept, Anticipate, Slide tackle, Long throw",https://sofifa.com/player/236355/luiz-felipe-ramos-marchi/260008/,28
235997,FC 26,Fran Beltrán,Francisco José Beltrán Peinado,"Fran Beltrán (born 3 February 1999) is a Spanish footballer who plays as a center midfield for Spanish club RC Celta. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/997/26_360.png,165,64,1999-02-03,"CM, CDM",77,79,13000000,28000,Right,3,3,1,Stocky (170-),Yes,28300000,,450,RC Celta,53,La Liga,https://cdn.sofifa.net/meta/team/36/30.png,5,SUB,8,"Aug 1, 2018",2026,,Spain,,,,,,,72,65,60,80,63,76,62,55,77,78,56,56,73,76,82,68,65,78,64,74,70,76,78,49,67,77,78,78,14,11,8,13,9,Tiki taka,https://sofifa.com/player/235997/francisco-jose-beltran-peinado/260008/,70
235973,FC 26,S. Szymański,Sebastian Szymański,"Sebastian Szymański (born 10 May 1999) is a Polish footballer who plays as a central attacking midfielder for Turkish club Fenerbahçe SK, and the Poland national team. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/973/26_360.png,174,63,1999-05-10,"CAM, CM, RW",77,79,13000000,47000,Left,2,3,1,Lean (170-185),Yes,25700000,,326,Fenerbahçe SK,68,Süper Lig,https://cdn.sofifa.net/meta/team/88/30.png,5,SUB,53,"Jul 12, 2023",2027,1353,Poland,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,CAM,20,78,74,58,79,62,74,82,74,78,73,81,76,85,77,80,79,71,84,57,75,70,51,78,54,76,66,60,57,9,10,10,14,14,"Finesse shot, Dead ball, Incisive pass, Technical",https://sofifa.com/player/235973/sebastian-szymanski/260008/,80
235949,FC 26,Gabriel Strefezza,Gabriel Tadeu Strefezza Rebelato,"Gabriel Strefezza (born 18 April 1997) is a Brazilian footballer who plays as a right midfield for Greek club Olympiacos FC. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/949/26_360.png,168,63,1997-04-18,"RM, LM, RW",77,77,10500000,33000,Right,3,3,1,Normal (170-),Yes,22100000,#Acrobat,280,Olympiacos FC,63,Super League,https://cdn.sofifa.net/meta/team/602/30.png,5,SUB,27,"Jul 31, 2025",2029,,Brazil,,,,,,,75,70,31,75,51,77,76,50,69,77,90,82,91,71,87,64,50,79,33,71,50,34,74,54,68,36,25,28,15,15,8,10,6,"Dead ball, Incisive pass, Inventive, Quick step, Injury prone",https://sofifa.com/player/235949/gabriel-tadeu-strefezza-rebelato/260008/,76
235663,FC 26,G. Til,Guus Til,"Guus Til (Guus Berend Til, born 22 December 1997) is a Dutch footballer who plays as a central attacking midfielder for Dutch club PSV. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/663/26_360.png,186,78,1997-12-22,"CAM, ST, CM",77,77,11000000,23000,Right,3,3,2,Lean (185+),No,15400000,,247,PSV,10,Eredivisie,https://cdn.sofifa.net/meta/team/682/30.png,5,ST,20,"Jul 4, 2022",2028,,Netherlands,,,,,,,63,78,78,77,67,73,64,63,73,76,75,83,66,82,66,77,77,78,71,72,77,68,75,66,77,63,61,58,12,6,12,11,14,"Precision header, First touch, Injury prone",https://sofifa.com/player/235663/guus-til/260008/,85
235662,FC 26,A. Mumin,Abdul Mumin,"Abdul Mumin (Khalid Abdul Mumin Suleman, born 6 June 1998) is a Ghanaian footballer who plays as a center back for Spanish club Rayo Vallecano. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/662/26_360.png,188,79,1998-06-06,CB,77,80,12000000,24000,Right,4,3,1,Lean (185+),No,26100000,,480,Rayo Vallecano,53,La Liga,https://cdn.sofifa.net/meta/team/377/30.png,5,RES,16,"Sep 1, 2022",2026,,Ghana,,,,,,,47,52,72,72,33,68,60,39,70,72,75,77,62,76,65,71,83,71,76,63,82,77,54,35,65,79,78,77,13,6,10,9,11,Slide tackle,https://sofifa.com/player/235662/abdul-mumin/260008/,43
235642,FC 26,R. Yates,Ryan Yates,"Ryan Yates (Ryan James Yates, born 21 November 1997) is a British footballer who plays as a central defensive midfielder for British club Nottingham Forest. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/642/26_360.png,190,87,1997-11-21,"CDM, CM",77,78,11000000,72000,Right,3,2,1,Normal (185+),Yes,21700000,,14,Nottingham Forest,13,Premier League,https://cdn.sofifa.net/meta/team/63/30.png,5,SUB,22,"Jul 1, 2016",2028,,England,,,,,,,60,60,74,75,50,67,66,49,70,72,50,50,55,77,54,70,76,83,79,60,88,76,67,55,71,75,76,78,10,8,6,6,11,"Aerial fortress, One club player, Injury prone",https://sofifa.com/player/235642/ryan-yates/260008/,67
235537,FC 26,E. Sánchez,Erick Sánchez,"Erick Sánchez (Erick Daniel Sánchez Ocegueda, born 27 September 1999) is a Mexican footballer who plays as a center midfield for the Mexico national team. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/537/26_360.png,167,71,1999-09-27,"CM, CAM, CDM",77,80,0,0,Right,3,2,1,Normal (170-),No,,,,,,,,,,,,,1386,Mexico,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,SUB,18,68,72,63,82,54,72,70,65,80,74,73,74,80,70,75,82,73,82,67,80,71,79,79,65,72,73,72,68,12,12,12,12,7,"Incisive pass, Tiki taka, Injury prone",https://sofifa.com/player/235537/erick-sanchez/260008/,76
235413,FC 26,R. Majecki,Radosław Majecki,"Radosław Majecki (born 16 November 1999) is a Polish footballer who plays as a goalkeeper for French club Stade Brestois 29, on loan from AS Monaco. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/413/26_360.png,193,78,1999-11-16,GK,77,80,11000000,18000,Right,3,1,1,Normal (185+),Yes,,,378,Stade Brestois 29,16,Ligue 1,https://cdn.sofifa.net/meta/team/266/30.png,5,GK,1,,"Jun 30, 2026",,Poland,,,,,,,12,19,12,29,19,27,10,13,15,28,29,34,39,74,29,53,58,23,61,16,41,23,41,13,43,8,24,25,77,75,71,76,78,,https://sofifa.com/player/235413/radoslaw-majecki/260008/,11
235173,FC 26,I. Sangaré,Ibrahim Sangaré,"Ibrahim Sangaré (born 2 December 1997) is an Ivorian footballer who plays as a central defensive midfielder for British club Nottingham Forest. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/235/173/26_360.png,191,77,1997-12-02,"CDM, CM",77,79,11500000,72000,Right,4,3,3,Lean (185+),Yes,22700000,,14,Nottingham Forest,13,Premier League,https://cdn.sofifa.net/meta/team/63/30.png,5,RDM,6,"Sep 1, 2023",2028,,Côte d'Ivoire,,,,,,,66,59,71,76,62,74,64,62,75,74,62,54,54,75,58,80,75,66,87,62,75,78,72,64,75,76,78,77,7,13,11,6,7,"Press proven, Bruiser, Enforcer",https://sofifa.com/player/235173/ibrahim-sangare/260008/,68
234986,FC 26,P. Retsos,Panagiotis Retsos,"Panagiotis Retsos (born 9 August 1998) is a Greek footballer who plays as a center back for Greek club Olympiacos FC. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/234/986/26_360.png,184,79,1998-08-09,CB,77,78,11000000,30000,Right,3,2,1,Lean (170-185),Yes,23900000,,280,Olympiacos FC,63,Super League,https://cdn.sofifa.net/meta/team/602/30.png,5,RCB,45,"Jul 4, 2023",2028,,Greece,,,,,,,57,28,77,78,26,54,40,29,69,77,67,71,66,79,51,66,84,68,80,35,75,77,45,33,73,72,79,75,14,9,11,6,7,"Block, Slide tackle",https://sofifa.com/player/234986/panagiotis-retsos/260008/,37
234906,FC 26,H. Aouar,Houssem Aouar,"Houssem Aouar (born 30 June 1998) is an Algerian footballer who plays as a central attacking midfielder for Saudi Arabian club Al Ittihad. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/234/906/26_360.png,175,70,1998-06-30,"CAM, CM",77,78,12000000,40000,Right,3,4,2,Unique,Yes,20100000,,607,Al Ittihad,350,Pro League,https://cdn.sofifa.net/meta/team/476/30.png,5,CM,10,"Jul 18, 2024",2028,,Algeria,,,,,,,65,73,64,79,72,84,80,70,76,81,68,64,78,76,81,69,69,66,62,71,68,68,78,79,76,66,64,58,14,6,11,7,10,"Dead ball, Incisive pass, Inventive, Technical",https://sofifa.com/player/234906/houssem-aouar/260008/,76
234730,FC 26,V. Rosier,Valentin Rosier,"Valentin Rosier (Valentin André Henri Rosier, born 19 August 1996) is a French footballer who plays as a right back for Spanish club CA Osasuna. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/234/730/26_360.png,175,71,1996-08-19,"RB, RM",77,77,9500000,33000,Right,2,3,1,Normal (170-185),Yes,20000000,,479,CA Osasuna,53,La Liga,https://cdn.sofifa.net/meta/team/459/30.png,5,RM,19,"Jul 1, 2025",2028,,France,,,,,,,72,45,63,74,47,75,72,45,67,75,80,82,84,74,85,64,72,79,73,54,79,77,72,42,74,72,76,76,8,13,10,10,9,"Jockey, Long throw",https://sofifa.com/player/234730/valentin-rosier/260008/,73
234570,FC 26,Jota,João Pedro Neves Filipe,"Jota (born 30 March 1999) is a Portuguese footballer who plays as a left winger for Scottish club Celtic. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/234/570/26_360.png,175,67,1999-03-30,"LW, RW, LM",77,78,12500000,56000,Right,4,5,1,Normal (170-185),Yes,22200000,,78,Celtic,50,Premiership,https://cdn.sofifa.net/meta/team/53/30.png,5,RES,7,"Jan 27, 2025",2030,,Portugal,,,,,,,73,71,62,70,68,79,76,72,68,80,84,88,89,73,87,77,74,59,57,72,56,37,74,59,74,28,41,25,14,7,14,5,11,"Power shot, Gamechanger, Inventive, Technical, First touch, Trickster",https://sofifa.com/player/234570/joao-pedro-neves-filipe/260008/,73
234153,FC 26,Carlos Soler,Carlos Soler Barragán,"Carlos Soler (born 2 January 1997) is a Spanish footballer who plays as a center midfield for Spanish club Real Sociedad. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/234/153/26_360.png,180,76,1997-01-02,"CM, CAM",77,77,10500000,38000,Right,4,3,2,Normal (170-185),Yes,22100000,,457,Real Sociedad,53,La Liga,https://cdn.sofifa.net/meta/team/594/30.png,5,LCM,18,"Sep 2, 2025",2029,,Spain,,,,,,,77,75,56,79,66,78,80,76,77,79,74,67,75,75,73,77,71,67,69,74,65,72,79,74,76,67,73,68,6,14,7,13,11,,https://sofifa.com/player/234153/carlos-soler-barragan/260008/,76
234078,FC 26,O. Mangala,Orel Mangala,"Orel Mangala (Orel Johnson Mangala, born 18 March 1998) is a Belgian footballer who plays as a central defensive midfielder for French club Olympique Lyonnais. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/234/078/26_360.png,178,80,1998-03-18,"CDM, CM",77,79,11500000,21000,Right,3,3,2,Normal (170-185),Yes,22700000,,66,Olympique Lyonnais,16,Ligue 1,https://cdn.sofifa.net/meta/team/79/30.png,5,RES,5,"Jul 2, 2024",2028,,Belgium,,,,,,,61,51,51,78,50,79,65,50,75,79,73,64,77,78,80,66,69,74,70,68,78,76,76,42,78,76,73,72,7,6,7,7,10,,https://sofifa.com/player/234078/orel-mangala/260008/,64
233965,FC 26,A. Castro-Montes,Alessio Castro-Montes,"Alessio Castro-Montes (Alessio Daniel Castro-Montes, born 17 May 1997) is a Belgian footballer who plays as a right midfield for German club 1. FC Köln. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/233/965/26_360.png,175,67,1997-05-17,"RM, LM, RB, RW",77,77,10500000,27000,Right,4,3,1,Normal (170-185),No,18900000,,31,1. FC Köln,19,Bundesliga,https://cdn.sofifa.net/meta/team/3320/30.png,5,SUB,17,"Sep 1, 2025",2028,,Belgium,,,,,,,76,74,66,75,62,76,70,70,72,76,74,74,74,72,76,72,74,86,66,70,70,72,76,66,71,71,72,72,8,13,15,11,9,"Rapid, Long throw",https://sofifa.com/player/233965/alessio-castro-montes/260008/,76
233934,FC 26,A. Ramsdale,Aaron Ramsdale,"Aaron Ramsdale (Aaron Christopher Ramsdale, born 14 May 1998) is a British footballer who plays as a goalkeeper for British club Newcastle United, on loan from Southampton. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/233/934/26_360.png,191,77,1998-05-14,GK,77,79,9500000,34000,Right,3,1,3,Lean (185+),Yes,,,13,Newcastle United,13,Premier League,https://cdn.sofifa.net/meta/team/20/30.png,5,SUB,32,,"Jun 30, 2026",,England,,,,,,,15,14,15,56,16,23,17,16,55,36,47,50,53,73,49,60,66,40,64,15,35,24,65,25,60,24,16,15,77,76,80,74,79,"Cross claimer, Deflector",https://sofifa.com/player/233934/aaron-ramsdale/260008/,18
233738,FC 26,Zubeldia,Igor Zubeldia Elorza,"Zubeldia (Igor Zubeldía Elorza, born 30 March 1997) is a Spanish footballer who plays as a center back for Spanish club Real Sociedad. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/233/738/26_360.png,181,73,1997-03-30,CB,77,79,10500000,36000,Right,3,2,1,Normal (170-185),Yes,22800000,,457,Real Sociedad,53,La Liga,https://cdn.sofifa.net/meta/team/594/30.png,5,LCB,5,"Jul 1, 2015",2029,,Spain,,,,,,,65,62,72,77,47,69,73,65,75,71,73,76,73,75,74,75,85,77,81,60,85,80,72,51,73,78,76,74,6,8,9,10,13,"Intercept, Aerial fortress, Bruiser",https://sofifa.com/player/233738/igor-zubeldia-elorza/260008/,63
233630,FC 26,H. Cuypers,Hugo Cuypers,"Hugo Cuypers (Hugo Jean-Marc Cuypers, born 7 February 1997) is a Belgian footballer who plays as a striker for American club Chicago Fire. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/233/630/26_360.png,185,75,1997-02-07,ST,77,77,11000000,11000,Right,4,3,1,Normal (185+),No,16500000,,693,Chicago Fire,39,Major League Soccer,https://cdn.sofifa.net/meta/team/75/30.png,5,ST,9,"Feb 16, 2024",2026,,Belgium,,,,,,,66,80,76,73,74,69,59,49,61,74,73,77,66,78,66,80,85,90,75,68,67,41,70,76,71,42,41,36,13,12,12,12,10,"Finesse shot, Precision header, Gamechanger, One club player, Injury prone",https://sofifa.com/player/233630/hugo-cuypers/260008/,82
233230,FC 26,K. Mac Allister,Kevin Mac Allister,"Kevin Mac Allister (born 7 November 1997) is an Argentine footballer who plays as a center back for Belgian club Union Saint-Gilloise. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/233/230/26_360.png,175,72,1997-11-07,CB,77,77,9500000,23000,Right,3,2,1,Stocky (170-185),No,14300000,,2014,Union Saint-Gilloise,4,Pro League,https://cdn.sofifa.net/meta/team/3958/30.png,5,RCB,5,"Jul 12, 2023",2027,,Argentina,,,,,,,56,44,76,73,38,62,39,42,63,76,82,67,81,74,79,58,88,90,74,51,83,76,44,46,71,76,81,80,8,6,7,12,8,"Intercept, Slide tackle, Long throw, Bruiser",https://sofifa.com/player/233230/kevin-mac-allister/260008/,56
233152,FC 26,K. Itakura,Ko Itakura,"Ko Itakura (born 27 January 1997) is a Japanese footballer who plays as a center back for Dutch club Ajax. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/233/152/26_360.png,188,80,1997-01-27,"CB, CDM",77,78,10000000,19000,Right,4,3,2,Lean (185+),No,14800000,,245,Ajax,10,Eredivisie,https://cdn.sofifa.net/meta/team/629/30.png,5,RCB,4,"Aug 8, 2025",2029,,Japan,,,,,,,34,60,74,78,58,75,41,40,73,74,77,74,70,76,69,67,84,76,75,58,76,78,59,38,76,77,77,81,13,6,9,10,12,"Block, Slide tackle",https://sofifa.com/player/233152/ko-itakura/260008/,53
233084,FC 26,N. Molina,Nahuel Molina,"Nahuel Molina (Nahuel Molina Lucero, born 6 April 1998) is an Argentine footballer who plays as a right back for Spanish club Atlético Madrid, and the Argentina national team. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/233/084/26_360.png,175,70,1998-04-06,"RB, RM",77,78,11000000,52000,Right,3,3,3,Lean (170-185),Yes,23900000,,240,Atlético Madrid,53,La Liga,https://cdn.sofifa.net/meta/team/7980/30.png,5,SUB,16,"Jul 28, 2022",2027,1369,Argentina,78,Friendly International,https://cdn.sofifa.net/flags/undefined.png,5,RB,26,78,67,59,76,62,72,68,44,67,75,78,81,79,73,76,70,72,79,63,67,75,73,76,45,74,74,77,76,12,13,8,5,10,"Whipped pass, Block",https://sofifa.com/player/233084/nahuel-molina/260008/,75
233064,FC 26,M. Mount,Mason Mount,"Mason Mount (Mason Tony Mount, born 10 January 1999) is a British footballer who plays as a central attacking midfielder for British club Manchester United. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/233/064/26_360.png,181,74,1999-01-10,"CAM, CM, LW",77,78,12500000,72000,Right,4,3,3,Lean (170-185),Yes,24700000,,11,Manchester United,13,Premier League,https://cdn.sofifa.net/meta/team/14/30.png,5,SUB,7,"Jul 5, 2023",2028,,England,,,,,,,80,75,55,79,75,79,82,82,79,80,68,66,72,77,72,79,63,60,56,77,73,63,78,69,79,58,69,56,11,12,13,8,12,,https://sofifa.com/player/233064/mason-mount/260008/,77
232905,FC 26,J. Ito,Junya Ito,"Junya Ito (born 9 March 1993) is a Japanese footballer who plays as a right midfield for Belgian club KRC Genk. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/232/905/26_360.png,176,66,1993-03-09,"RM, RW",77,77,8500000,27000,Right,4,4,2,Lean (170-185),Yes,12800000,,673,KRC Genk,4,Pro League,https://cdn.sofifa.net/meta/team/2709/30.png,5,SUB,10,"Aug 9, 2025",2028,,Japan,,,,,,,74,70,44,74,69,78,72,66,64,76,90,83,87,71,76,68,68,89,63,71,64,67,75,57,75,54,61,56,13,12,15,5,7,"Dead ball, Incisive pass, Whipped pass, Inventive, Rapid, Quick step, Relentless, One club player",https://sofifa.com/player/232905/junya-ito/260008/,74
232730,FC 26,D. Kamada,Daichi Kamada,"Daichi Kamada (born 5 August 1996) is a Japanese footballer who plays as a center midfield for British club Crystal Palace. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/232/730/26_360.png,184,72,1996-08-05,"CM, CAM",77,77,10500000,74000,Right,3,3,3,Lean (170-185),Yes,20000000,,1799,Crystal Palace,13,Premier League,https://cdn.sofifa.net/meta/team/51/30.png,5,LCM,18,"Jul 1, 2024",2026,,Japan,,,,,,,74,74,56,79,66,77,78,73,77,79,74,68,78,79,78,65,66,75,55,73,81,68,78,78,74,59,69,61,6,10,11,6,11,"Technical, One club player",https://sofifa.com/player/232730/daichi-kamada/260008/,75
232440,FC 26,Caio Henrique,Caio Henrique Oliveira Silva,"Caio Henrique (born 31 July 1997) is a Brazilian footballer who plays as a left back for Monegasque club AS Monaco. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/232/440/26_360.png,178,70,1997-07-31,"LB, LM",77,77,10000000,30000,Left,2,3,2,Lean (170-185),Yes,19000000,,69,AS Monaco,16,Ligue 1,https://cdn.sofifa.net/meta/team/6789/30.png,5,LM,12,"Aug 28, 2020",2027,,Brazil,,,,,,,83,54,62,77,52,77,80,72,70,81,76,79,71,74,74,64,71,81,57,60,69,73,77,48,80,72,75,71,11,15,9,6,8,"Dead ball, Whipped pass, Long throw",https://sofifa.com/player/232440/caio-henrique-oliveira-silva/260008/,75
232223,FC 26,K. Tsimikas,Kostas Tsimikas,"Kostas Tsimikas (Konstantinos Tsimikas, born 12 May 1996) is a Greek footballer who plays as a left back for Italian club Roma, on loan from Liverpool. In the game FC 26, his overall rating is 77.",https://cdn.sofifa.net/players/232/223/26_360.png,179,77,1996-05-12,"LB, LM",77,77,9500000,80000,Left,3,3,1,Normal (170-185),Yes,,,52,Roma,31,Serie A,https://cdn.sofifa.net/meta/team/37/30.png,5,RES,12,,"Jun 30, 2026",,Greece,,,,,,,81,48,66,75,37,75,78,68,72,75,79,78,77,74,73,72,77,69,69,64,80,76,73,54,71,73,77,75,8,12,8,13,10,,https://sofifa.com/player/232223/kostas-tsimikas/260008/,73
